source_platform,source_platform_url,data.id,data.caption.text,data.caption.created_at,data.media_type,data.like_count,data.comment_count,sentiment_rulebased
instagram.com,https://www.instagram.com/p/DJy1Q2nKFeM/,3621534905946702666_2944886569,"Kettensägen, Pinguine und Napoleon-Vergleiche. Die ersten 100 Tage von Trumps Präsidentschaft fühlen sich an wie ein Fiebertraum. Mit einer Schockmeldung nach der anderen paralysiert Trump die Öffentlichkeit, während er die US-amerikanische Demokratie langsam in eine Autokratie umbaut.  Es braucht jetzt antifaschistischen Widerstand! Wehret den Anfängen!",2025-04-29 15:30:26+00:00,8,519,11,-0.02
instagram.com,https://www.instagram.com/juso_schweiz/,3620812922003007915_2944886569,"Heraus zum Arbeiter*innenkampftag am 1. Mai! Die Vermögen der Superreichen explodieren ins Unvorstellbare.  Für die breite Bevölkerung sieht es anders aus: Löhne stagnieren, Mieten und Krankenkassenprämien steigen. Und trotzdem verteilt der Staat munter Steuergeschenke an die Reichsten und rettet Banken mit unseren Steuergeldern. So heisst es immer, die Schweiz sei reich. Doch wer ist eigentlich reich? Während das reichste 1% fast 45% des Vermögens besitzt, gehören den unteren ⅔ lediglich 3% der Vermögen. Es ist Zeit für eine radikale Rückverteilung!",2025-04-28 15:36:00+00:00,8,752,59,0.02
instagram.com,https://www.instagram.com/juso_schweiz/,3619382900235482165_2944886569,"HAPPY LESBIAN VISIBILITY DAY!  Noch immer werden Lesben unsichtbar gemacht, darum ist der Lesbian Visibility Day so wichtig. Sichtbarkeit alleine reicht aber nicht, lesbische Personen müssen alle gleiche Rechte haben! In Zeiten wie diesen ist der Schutz vor Hass essenziell. Diskriminierung muss statistisch erfasst und entsprechend geahndet werden. Solange es patriarchale Strukturen gibt, wird die Gewalt und Unterdrückung jedoch nie richtig enden, wir müssen das Patriarchat endlich überwinden, erst dann sind alle frei! Smash the Patriarchy - smash the cis-tem!",2025-04-26 16:16:11+00:00,1,384,4,-0.86
instagram.com,https://www.instagram.com/juso_schweiz/,3617826584585967240_2944886569,"Gerechtigkeit für Lorenz!  Letztes Wochenende wurde in Oldenburg Lorenz, ein junger Schwarzer Mann, von der Polizei erschossen. Rassistische Polizeigewalt kostet jedes Jahr Menschenleben, nicht nur in Deutschland, sondern auch in der Schweiz!  Wir sind wütend, aber wir dürfen nicht sprachlos werden. Rassistische Polizeigewalt muss enden. Es braucht jetzt klare gesetzliche Grundlagen, eine lückenlose Aufarbeitung aller Fälle, unabhängige Meldestellen, umfassende Schulungen und langfristig die Abschaffung der Polizei!",2025-04-24 12:42:40+00:00,8,1100,18,-0.9
instagram.com,https://www.instagram.com/juso_schweiz/,3617115630478947416_2944886569,Unser neuer Sticker zum 1. Mai - jetzt bestellen! 🎀💗,2025-04-23 13:10:07+00:00,8,837,8,0.0
instagram.com,https://www.instagram.com/juso_schweiz/,3617085796508612208_2944886569,"Keine Lust zu antworten, Martullo? Kein Problem, wir wollen dich nur besteuern! Magdalena Martullo-Blocher weigert sich in der SRF-Rundschau, über unsere Initiative zu sprechen…",2025-04-23 12:11:12+00:00,2,719,20,0.19
instagram.com,https://www.instagram.com/juso_schweiz/,3615036663755563836_2944886569,Happy 420 - an alle die feiern Cannabis und alle anderen psychoaktiven Substanzen müssen endlich legalisiert werden.,2025-04-20 16:19:36+00:00,1,570,7,0.58
instagram.com,https://www.instagram.com/juso_schweiz/,3612100250304752618_2944886569,"Do something about it: Werde JUSO-Mitglied! Superreiche jammern in der SRF-Rundschau rum, dass alle nur neidisch auf ihr Geld seien und dass sie die Milliarden wiiirklich verdient haben und sicher nichts davon den Menschen, die dieses Geld eigentlich erarbeitet haben zurückgeben sollten...",2025-04-16 15:28:00+00:00,2,1582,58,0.16
instagram.com,https://www.instagram.com/juso_schweiz/,3607582298720289167_2944886569,"Letzten Samstag fand unser FLINTA Organizing Tag statt.  Es war ein Tag voller politischer Bildung, mit spannenden Inputs und Diskussionen. Natürlich kam auch der soziale Aspekt nicht zu kurz und wir konnten uns vernetzen und austauschen.  Gerade jetzt, wo FLINTA Personen vermehrt mit politischen Backlashes konfrontiert sind, müssen wir uns organisieren.  Sei deshalb beim nächsten FLINTA Organizing day dabei! *FLINTA steht für: Frauen, Lesben, inter, nonbinär, trans und agender Personen",2025-04-10 09:29:06+00:00,1,437,2,0.95
instagram.com,https://www.instagram.com/juso_schweiz/,3607003560757275393_2944886569,"Ein weiterer Feminizid in der Schweiz im 2025. Somit schreiben wir den 13. (!!) Feminizid in diesem Jahr.  Und vor einigen Minuten kam die Meldung, dass es in Bülach ein weiterer zumal versuchter Feminizid gab. Deshalb haben wir vergangenen Freitag, 4. April eine Mahnwache gegen Feminizide organisiert. Gemeinsam setzten wir ein kraftvolles Zeichen gegen jegliche Form patriarchale Gewalt. Nun liegt es an Bund und Kantone unsere Forderungen ernst zu nehmen und endlich Massnahmen zu ergreifen um Frauen und TINA Personen vor patriarchaler Gewalt zu schützen. NI UNA MENOS.",2025-04-09 14:20:26+00:00,2,624,23,-0.84
instagram.com,https://www.instagram.com/juso_schweiz/,3603534888624839291_2944886569,"Heute waren wir viele an der Mahnwache gegen Feminizide💜 Das Jahr ist 13 Wochen jung, und trotzdem wurden schon 12 Frauen ermordet. 12 Leben wurden ausgelöscht und die Politik tut nichts. Das akzeptieren wir nicht länger!  Deshalb haben wir heute den Opfern der Feminizide an einer kämpferischen Mahnwache gedacht. Gemeinsam mit 300 Menschen haben wir ein starkes Zeichen gegen patriarchale Gewalt gesetzt. 12 Feminizide sind 12 zu viel: Wir wollen uns lebend!",2025-04-04 19:27:36+00:00,1,454,3,-0.86
instagram.com,https://www.instagram.com/juso_schweiz/,3602682143939662905_2944886569,"Der Europäische Gerichtshof für Menschenrechte hat die Schweiz heute für den unzureichenden Schutz vor Gewalt gegen Frauen verurteilt. Der Bund muss endlich handeln! In 13 Wochen wurden bereits 12 Feminizide begangen, die Anzahl der Vergewaltigungen sind in einem Jahr um 30% gestiegen. Der Bund muss endlich handeln, er macht sich schon zu lange mitschuldig. Wir akzeptieren Keine weniger an unserer Seite! Morgen gehen wir deswegen auf die Strasse. Komm an unsere Mahnwache gegen Feminizide und setze ein starkes Zeichen: Wir wollen uns lebend.",2025-04-03 15:13:24+00:00,8,501,2,-1.0
instagram.com,https://www.instagram.com/juso_schweiz/,3601036855977977951_2944886569,Kapitalismus auch einfach nur ein schlechter Witz.,2025-04-01 08:44:29+00:00,8,1631,46,-0.76
instagram.com,https://www.instagram.com/juso_schweiz/,3600541628373646126_2944886569,"Heute ist Trans Day of Visibility! Trans* Personen haben noch immer nicht die gleichen Rechte und obendrauf stehen die kleinen Errungenschaften der nahen Vergangenheit bereits wieder unter Beschuss. In den USA werden die Grundrechte von trans* Personen regelrecht untergraben, die Trump-Regierung will TINA-Personen den Geschlechtseintrag verweigern, geschlechtsangleichende Massnahmen für Kinder und Jugendliche werden eingeschränkt, genau so der Zugang zu Bildungsangeboten. Der Aufstieg des Faschismus und anderen autoritär-konservativen Kräften bringt TINA-Personen in Lebensgefahr. Auch in der Schweiz macht die extreme Rechte, allen voran die SVP und die junge Tat, Stimmung gegen trans Personen. Gleichzeitig gibt es kein Geschlechtseintrag für non-binäre Personen, Straftaten gegen trans* Personen werden nicht klar erfasst und der Diskriminierungsschutz greift zu wenig weit - all das muss sich ändern! Wir müssen jetzt mit aller Kraft für gleiche Rechte für alle kämpfen und dem rechten Backlash die Stirn bieten!",2025-03-31 16:20:33+00:00,8,457,2,-1.0
instagram.com,https://www.instagram.com/juso_schweiz/,3598346648669411610_2944886569,"MAHNWACHE GEGEN FEMINIZIDE Wir schreiben bereits den 12. Feminizid im Jahr 2025.  Das ist ein drastischer Anstieg der Feminizid Rate, insbesondere im Vergleich zu 2024. Die Politik muss jetzt handeln und das Problem ernst nehmen! Deshalb organisieren wir eine Mahnwache gegen Feminizide. Gemeinsam wollen wir den Opfern gedenken und ein wichtiges Zeichen gegen patriarchale Gewalt setzen. Es wird Reden geben und anschliessend eine Fotoaktion, ihr dürft also gerne Schilder mitbringen. Wann: 4. April Zeit: 18.30 Uhr Wo: Bundesplatz, Bern Die Mahnwache ist BEWILLIGT",2025-03-28 15:39:31+00:00,8,754,5,-0.87
instagram.com,https://www.instagram.com/juso_schweiz/,3598336902784793335_2944886569,"Am 24. März kam es zu einem weiteren Feminizid, in Worb. Dies ist bereits der 12. Feminizid im Jahr 2025.  Damit sind in drei Monaten gleich viele Feminizide passiert wie 2024 in sechs Monaten.  Tag für Tag sterben FLINTA-Personen wegen patriarchaler Gewalt. Die Politik muss endlich handeln und das Problem ernst nehem! Deshalb organisieren wir in der kommenden Woche eine Mahnwache.  Gemeinsam wollen wir ein Zeichen setzen und uns gegen jeglicher Form patriarchaler Gewalt einsetzen.",2025-03-28 15:20:09+00:00,1,807,7,-1.0
instagram.com,https://www.instagram.com/juso_schweiz/,3598174487053719844_2944886569,"Rund eine halbe Million Menschen gingen in Serbien auf die Strasse. Nach dem Einsturz eines Bahnhofs, bei welchem 15 Menschen starben, entwickelte sich ein Protest gegen die Korruption und das Regime von Vučić. Wir zeigen uns solidarisch mit den Massenprotesten. Gegen Korruption und Autokratie, für Demokratie und Menschenrechte.  Vučić muss weg!",2025-03-28 09:57:27+00:00,8,364,3,-1.0
instagram.com,https://www.instagram.com/juso_schweiz/,3596233233591384848_2944886569,"Rassismus im Asylwesen nimmt neue Dimensionen an Ab dem 1. April können Behörden die Handys und Computer von Asylsuchenden überwachen. Anstelle Schutz und faire Verfahren zu gewährleisten, werden Asylsuchende unter Generalverdacht gestellt. Diese Überwachung ist kein Zufall, sondern Ausdruck eines rassistischen Systems.",2025-03-25 17:40:32+00:00,8,484,13,0.34
instagram.com,https://www.instagram.com/juso_schweiz/,3596214803516942724_46564761026,"Die bürgerliche Klimapolitik hat es verpasst effektive Massnahmen gegen die Klimakrise zu ergreifen. Die Zeit für kleine Schritte ist deshalb vorbei. Es braucht jetzt radikale Massnahmen und Mittel, um die Klimakrise einzudämmen. Dafür müssen wir diejenigen zur Verantwortung ziehen, die die Klimakrise mitzuverantworten haben: Die Superreichen müssen bezahlen.  Mit der Initiative für eine Zukunft tun wir genau das! Schau dir an, wie @mirjamsbuntewelt die Initiative in der Arena verteidigt🔥",2025-03-25 17:05:18+00:00,2,1524,156,-0.65
instagram.com,https://www.instagram.com/juso_schweiz/,3596019182345907887_46564761026,"Sie rauben unsere Zukunft und die Bürgerlichen reichen die Hand: Superreiche stoppen! Es liegt an uns, für eine ökologische und gerechte Zukunft zu kämpfen. #srfarena #initiativefuereinezukunft #juso",2025-03-25 10:35:35+00:00,2,387,12,-0.76
instagram.com,https://www.instagram.com/juso_schweiz/,3595311488202946867_46564761026,Sandro Broastz stellt die richtigen Fragen. #srf #arena #juso #initiativefuerdiezukunft,2025-03-24 11:13:22+00:00,2,506,14,0.0
instagram.com,https://www.instagram.com/juso_schweiz/,3594793861797830624_2944886569,"Heute wurden der 10. und 11. Femizid im Jahr 2025 bekannt. Bisher wurde damit im Schnitt 2025 jede Woche ein Femizid begangen. Das sind doppelt so viele wie 2024, eine Dunkelziffer kommt wahrscheinlich noch dazu. Diese Morde sind nur die Spitze des Eisbergs patriarchaler Gewalt. Sie schockieren, machen wütend und sprachlos. Die Zeit des Wegsehens muss enden. Der Kampf gegen patriarchale Gewalt muss Priorität werden, die Politik muss handeln!",2025-03-23 18:00:40+00:00,8,1213,7,-1.0
instagram.com,https://www.instagram.com/juso_schweiz/,3593842667881280077_2944886569,"PARLAMENT MUSS ANGRIFFE GEGEN GEFLÜCHTETE STOPPEN!  In der ausserordentlichen Asyl-Session haben National- und Ständerat Vorstösse angenommen, die asylsuchende Menschen stigmatisieren und kriminalisieren. Das bedient nicht nur rassistische Stereotype, sondern ist ein klarer Angriffe auf die Rechte von Geflüchteten.  Diese repressiven Massnahmen müssen gestoppt werden. Die Asylpolitik muss Menschenrechte respektieren und den Schutz und das Wohlbefinden von Geflüchteten ins Zentrum stellen!  Wir brauchen Solidarität statt Hetze!",2025-03-22 10:30:05+00:00,8,397,5,-0.5
instagram.com,https://www.instagram.com/juso_schweiz/,3592562391044855327_2944886569,"Morgen Abend um 22:25 Uhr ist es soweit: die Initiative für eine Zukunft wird in der Arena diskutiert! Unsere Präsidentin, Mirjam Hostetmann, wird für uns vor Ort sein und unsere Initiative verteidigen.  Da das Gelaber von den Bürgerlichen jedoch sehr anstrengend und monoton sein kann, haben wir euch ein Bullshit Bingo vorbereitet. Gemeinsam könnt ihr also die Arena schauen, Bingo spielen und dabei noch unsere Initiative und Präsidentin supporten! Den Link zum Bullshit Bingo findet ihr in unserem Linktree Also los gehts: Popcorn holen, einschalten und Bingo spielen!",2025-03-20 16:07:14+00:00,1,264,4,0.05
instagram.com,https://www.instagram.com/juso_schweiz/,3592400481658732408_46564761026,"Einmal mehr haben die bürgerlichen Parteien ihre Maske fallen lassen: Sie schützen skrupellos Superreiche, während die breite Bevölkerung unter der Klimakrise leidet und die Kosten trägt.  Es ist klar: Die Bürgerlichen stehen auf der Seite der Milliardäre, nicht der breiten Bevölkerung. Es ist an uns für eine gerechte und ökologische Zukunft zu kämpfen. Bist du dabei? #initiativefuereinezukunft #nationalrat",2025-03-20 10:45:06+00:00,2,184,8,-1.0
instagram.com,https://www.instagram.com/p/DHaxTRoNf94/,3591145849342150312_2944886569,Die Israelische Regierung muss ihre genozidale Politik stoppen!,2025-03-18 17:12:49+00:00,8,752,13,0.0
instagram.com,https://www.instagram.com/p/DHaxTRoNf94/,3591022426511174272_2944886569,"NATIONALRAT SCHÜTZT SUPERREICHE Die Klimakrise ist die dringlichste Krise dieser Zeit und trotzdem hat der Nationalrat hat heute unsere Initiative für eine Zukunft abgelehnt. Er stellt sich damit hinter die Superreichen und ihre Klimaverbrechen, statt Klimaschutz für die breite Bevölkerung zu gewährleisten. Während wir unter der Klimakrise leiden, blockieren FDP, Mitte, GLP & SVP jede gerechte Lösung.  Das ist eine Schande! Superreiche verpesten mit ihren Milliarden das Klima, entsprechend sollen sie auch mehr bezahlen. Mit einer nationalen Erbschaftssteuer von 50% abzüglich eines Freibetrags von 50 Mio. wollen wir finanzielle Mittel für sozial gerechte Klimaschutzmassnahmen beschaffen. Diese Besteuerung der Superreichen ist nichts als fair!",2025-03-18 13:07:36+00:00,1,299,3,-1.0
instagram.com,https://www.instagram.com/p/DHaxTRoNf94/,3591014760943699987_46564761026,Die bürgerlichen Handlanger*innen der Klimaverbrecher haben soeben gegen unsere Zukunft gestimmt. #InitiativefuereineZukunft #nationalrat,2025-03-18 12:53:07+00:00,2,254,13,0.0
instagram.com,https://www.instagram.com/p/DHaxTRoNf94/,3590971237058408201_4784720626,"Wenn die Reichen Panik haben, bevor es überhaupt einen Abstimmungstermin gibt, weiss man: Die Initiative der @juso_schweiz trifft ins Schwarze. 💥",2025-03-18 11:45:26+00:00,2,1569,90,-0.22
instagram.com,https://www.instagram.com/p/DHaxTRoNf94/,3590871114385661202_2944886569,"Wir schreiben bereits den 9. Femizid in diesem Jahr!! Diese Zahl schockiert und bedrückt uns zutiefst und zeigt, wie tief patriarchale Gewalt in unserer Gesellschaft verankert ist.  Es muss sich endlich etwas ändern! Deshalb: kämpfe mit uns gegen jegliche Form patriarchaler Gewalt!",2025-03-18 08:06:57+00:00,1,935,0,-1.0
instagram.com,https://www.instagram.com/p/DHaxTRoNf94/,3586710874242005153_46564761026,Kein Eigentum kam zu Schaden beim Erstellen dieses Videos  #InitiativefuerdieZukunft #Juso #fdp,2025-03-12 14:21:39+00:00,2,367,48,-0.53
instagram.com,https://www.instagram.com/p/DHaxTRoNf94/,3586542420011716499_2944886569,"NEUER BUNDESRAT FÜR DIE SUPERREICHEN Martin Pfister ist Regierungsrat im Tiefsteuer- und Heimatkanton der nationalen und internationalen Finanzoligarchen. Zug hat das ""race to the bottom"" in Sachen Steuersenkungen massgeblich vorangetrieben. Pfister hat sich nicht dagegengestellt, sondern ist Teil der bürgerlichen Mehrheit im Zuger Regierungsrat. Mit Martin Pfister ist die Superreichenlobby mit einem weiteren Sitz im Bundesrat vertreten. Er wird nicht für die Zukunft von uns allen politisieren, sondern Klientelpolitik für die Superreichen betreiben.  Pfister und Ritter waren eine Wahl zwischen Geld und Gülle. Der bürgerliche Bundesrat hat keine Antworten auf die Klimakrise, wird die Vermögensungleichheit weiter steigern und patriarchale und rassistische Strukturen manifestieren. Es wird Zeit für deinen Widerstand: Gegen die Superreichen und ihr Kapital - damit wir eine gerechte Zukunft für alle gewährleisten können!",2025-03-12 08:46:38+00:00,8,832,9,0.02
instagram.com,https://www.instagram.com/p/DHaxTRoNf94/,3585377188598473013_2364630328,"Gerade werden im Nationalrat wieder einmal menschenverachtende und menschenrechtsverletzende Anträge der SVP behandelt.  So will sie Asylsuchende unter anderem in sogenannten ""Sonderzentren"" unterbringen und sie noch stärker abschotten, den Familiennachzug für Kinder drastisch einschränken und mehr. Einen ausführlichen Bericht findest du auf jusobern.ch #schweiz #juso #fcksvp #politik #nationalrat #asyl",2025-03-10 18:11:30+00:00,8,1164,16,-0.68
instagram.com,https://www.instagram.com/p/DHaxTRoNf94/,3582905284410518602_2944886569,"HERAUS ZUM 8. MÄRZ💜 JETZT STICKER BESTELLEN! Morgen ist feministischer Kampftag und wir gehen auf die Strasse gegen patriarchale Gewalt und für die Befreiung aller! In der Schweiz gaben es 2025 bereits 8 Femizide, wir sagen: NI UNA MENOS - keine FLINTA weniger! Wir wollen uns lebend. Komm am 8. März mit uns auf die Strassen und bestell dir schon mal einen Sticker, um den Kampf gegen patriarchale Gewalt überall zu verbreiten🔥 Den Link findest du in der Bio!",2025-03-12 22:05:01+00:00,8,388,5,-1.0
